Ranking,TP,NG,TC,TM,IG,Custo Inicial,Custo Médio,Melhor Custo,Pior Custo,Desvio Padrão,Ganho Médio (%),Tempo Médio (s),Solução Inicial,Solução Final
235,50,50,0.8,0.0,0.0,2273,1858.7,1567,2137,158.17,18.23,0.1469,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 24, 12, 40, 34, 22, 29]"
236,50,100,0.8,0.0,0.0,2273,1858.7,1567,2137,158.17,18.23,0.2931,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 24, 12, 40, 34, 22, 29]"
237,50,200,0.8,0.0,0.0,2273,1858.7,1567,2137,158.17,18.23,0.6189,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 24, 12, 40, 34, 22, 29]"
238,50,10,0.8,0.0,0.7,2273,1860.9,1696,2022,111.03,18.13,0.0312,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 34, 6, 23, 38, 3, 49, 31, 35, 13, 19, 12, 44, 16, 40, 46, 2, 47, 22, 24, 32, 20, 37, 42, 21, 11, 39, 29, 4, 27, 15, 36, 25, 14, 8, 18]"
239,50,10,0.2,0.2,0.7,2273,1861.5,1730,2019,70.37,18.1,0.0298,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 3, 17, 8, 9, 23, 39, 35, 31, 30, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 26, 36, 38, 11, 32, 18, 49, 34, 47, 40, 16, 29, 19, 21, 24, 22, 12]"
240,100,50,0.2,0.0,0.7,2273,1868.0,1676,2122,124.67,17.82,0.3047,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[40, 47, 2, 4, 35, 22, 33, 39, 20, 6, 5, 41, 14, 34, 9, 43, 24, 45, 17, 21, 28, 11, 48, 0, 26, 29, 3, 30, 18, 13, 31, 27, 46, 8, 36, 38, 23, 32, 37, 49, 25, 1, 16, 42, 44, 19, 12, 7, 10, 15]"
241,100,100,0.2,0.0,0.7,2273,1868.0,1676,2122,124.67,17.82,0.6066,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[40, 47, 2, 4, 35, 22, 33, 39, 20, 6, 5, 41, 14, 34, 9, 43, 24, 45, 17, 21, 28, 11, 48, 0, 26, 29, 3, 30, 18, 13, 31, 27, 46, 8, 36, 38, 23, 32, 37, 49, 25, 1, 16, 42, 44, 19, 12, 7, 10, 15]"
242,100,200,0.2,0.0,0.7,2273,1868.0,1676,2122,124.67,17.82,1.2147,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[40, 47, 2, 4, 35, 22, 33, 39, 20, 6, 5, 41, 14, 34, 9, 43, 24, 45, 17, 21, 28, 11, 48, 0, 26, 29, 3, 30, 18, 13, 31, 27, 46, 8, 36, 38, 23, 32, 37, 49, 25, 1, 16, 42, 44, 19, 12, 7, 10, 15]"
243,10,10,0.8,0.2,0.0,2469,2031.25,1868,2219,99.45,17.73,0.0064,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[44, 35, 12, 16, 48, 26, 19, 11, 10, 21, 13, 14, 5, 3, 7, 45, 42, 23, 38, 43, 6, 17, 0, 40, 37, 24, 1, 18, 28, 46, 39, 47, 22, 41, 32, 20, 30, 9, 34, 33, 2, 29, 4, 27, 31, 8, 49, 25, 15, 36]"
244,50,10,0.8,0.0,0.0,2273,1889.0,1695,2137,125.52,16.89,0.0311,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 24, 12, 40, 34, 22, 29]"
245,100,50,0.2,0.0,0.1,2273,1891.6,1566,2104,125.15,16.78,0.3041,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[27, 22, 40, 14, 17, 25, 47, 24, 20, 10, 33, 46, 3, 26, 9, 23, 39, 32, 31, 5, 44, 43, 2, 4, 28, 15, 45, 0, 41, 42, 13, 37, 6, 8, 36, 38, 11, 35, 18, 49, 21, 30, 19, 16, 29, 48, 34, 7, 12, 1]"
246,100,100,0.2,0.0,0.1,2273,1891.6,1566,2104,125.15,16.78,0.6059,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[27, 22, 40, 14, 17, 25, 47, 24, 20, 10, 33, 46, 3, 26, 9, 23, 39, 32, 31, 5, 44, 43, 2, 4, 28, 15, 45, 0, 41, 42, 13, 37, 6, 8, 36, 38, 11, 35, 18, 49, 21, 30, 19, 16, 29, 48, 34, 7, 12, 1]"
247,100,200,0.2,0.0,0.1,2273,1891.6,1566,2104,125.15,16.78,1.2107,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[27, 22, 40, 14, 17, 25, 47, 24, 20, 10, 33, 46, 3, 26, 9, 23, 39, 32, 31, 5, 44, 43, 2, 4, 28, 15, 45, 0, 41, 42, 13, 37, 6, 8, 36, 38, 11, 35, 18, 49, 21, 30, 19, 16, 29, 48, 34, 7, 12, 1]"
248,10,10,0.8,0.2,0.7,2469,2055.6,1870,2176,80.99,16.74,0.0068,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[44, 35, 6, 2, 30, 10, 40, 48, 34, 25, 26, 39, 46, 45, 13, 33, 1, 23, 38, 43, 12, 16, 0, 18, 31, 19, 14, 3, 5, 7, 9, 47, 22, 41, 17, 20, 8, 49, 11, 32, 42, 29, 4, 27, 24, 37, 21, 28, 15, 36]"
249,50,50,0.5,0.0,0.7,2273,1894.4,1741,2082,92.15,16.66,0.1461,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 15, 26, 30, 19, 28, 38, 4, 16, 46, 47, 23, 8, 49, 9, 11, 39, 22, 29, 2, 27, 31, 24, 34, 43, 17, 14, 18, 3, 40, 12, 36, 20, 21, 42, 6, 37, 13, 44, 35, 10, 25, 48, 32]"
250,50,100,0.5,0.0,0.7,2273,1894.4,1741,2082,92.15,16.66,0.2888,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 15, 26, 30, 19, 28, 38, 4, 16, 46, 47, 23, 8, 49, 9, 11, 39, 22, 29, 2, 27, 31, 24, 34, 43, 17, 14, 18, 3, 40, 12, 36, 20, 21, 42, 6, 37, 13, 44, 35, 10, 25, 48, 32]"
251,50,200,0.5,0.0,0.7,2273,1894.4,1741,2082,92.15,16.66,0.6109,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 15, 26, 30, 19, 28, 38, 4, 16, 46, 47, 23, 8, 49, 9, 11, 39, 22, 29, 2, 27, 31, 24, 34, 43, 17, 14, 18, 3, 40, 12, 36, 20, 21, 42, 6, 37, 13, 44, 35, 10, 25, 48, 32]"
252,50,50,0.8,0.0,0.1,2273,1896.0,1636,2127,149.14,16.59,0.147,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 24, 12, 40, 29, 34, 22]"
253,50,100,0.8,0.0,0.1,2273,1896.0,1636,2127,149.14,16.59,0.2923,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 24, 12, 40, 29, 34, 22]"
254,50,200,0.8,0.0,0.1,2273,1896.0,1636,2127,149.14,16.59,0.6206,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 24, 12, 40, 29, 34, 22]"
255,50,10,0.8,0.0,0.1,2273,1907.25,1636,2127,144.4,16.09,0.0307,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 24, 12, 40, 29, 34, 22]"
256,50,10,0.5,0.0,0.7,2273,1909.6,1770,2082,88.27,15.99,0.0304,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 15, 26, 30, 19, 28, 38, 4, 16, 46, 47, 23, 8, 49, 9, 11, 39, 22, 29, 2, 27, 31, 24, 34, 43, 17, 14, 18, 3, 40, 12, 36, 20, 21, 42, 6, 37, 13, 44, 35, 10, 25, 48, 32]"
257,50,50,0.5,0.0,0.1,2273,1911.15,1763,2152,106.69,15.92,0.1462,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 11, 2, 34, 18, 12, 3, 49, 29, 22, 35, 37, 31, 13, 27, 19, 8, 16, 32, 20, 47, 36, 40, 14, 42, 24, 38, 4, 46, 25, 21, 44, 6, 15]"
258,50,100,0.5,0.0,0.1,2273,1911.15,1763,2152,106.69,15.92,0.2897,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 11, 2, 34, 18, 12, 3, 49, 29, 22, 35, 37, 31, 13, 27, 19, 8, 16, 32, 20, 47, 36, 40, 14, 42, 24, 38, 4, 46, 25, 21, 44, 6, 15]"
259,50,200,0.5,0.0,0.1,2273,1911.15,1763,2152,106.69,15.92,0.6096,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 11, 2, 34, 18, 12, 3, 49, 29, 22, 35, 37, 31, 13, 27, 19, 8, 16, 32, 20, 47, 36, 40, 14, 42, 24, 38, 4, 46, 25, 21, 44, 6, 15]"
260,100,10,0.2,0.0,0.7,2273,1911.85,1757,2122,104.78,15.89,0.0632,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[40, 47, 2, 4, 35, 22, 33, 39, 20, 6, 5, 41, 14, 34, 9, 43, 24, 45, 17, 21, 28, 11, 48, 0, 26, 29, 3, 30, 18, 13, 31, 27, 46, 8, 36, 38, 23, 32, 37, 49, 25, 1, 16, 42, 44, 19, 12, 7, 10, 15]"
261,100,10,0.2,0.0,0.1,2273,1916.0,1656,2104,112.35,15.71,0.0628,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[27, 22, 40, 14, 17, 25, 47, 24, 20, 10, 33, 46, 3, 26, 9, 23, 39, 32, 31, 5, 44, 43, 2, 4, 28, 15, 45, 0, 41, 42, 13, 37, 6, 8, 36, 38, 11, 35, 18, 49, 21, 30, 19, 16, 29, 48, 34, 7, 12, 1]"
262,50,10,0.5,0.0,0.1,2273,1923.3,1763,2152,95.16,15.38,0.0305,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 11, 2, 34, 18, 12, 3, 49, 29, 15, 35, 37, 31, 13, 27, 19, 8, 16, 32, 20, 47, 36, 40, 14, 42, 24, 38, 4, 46, 25, 21, 44, 6, 22]"
263,10,10,0.5,0.2,0.7,2469,2090.8,1885,2246,88.13,15.32,0.0062,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[34, 30, 37, 2, 35, 10, 49, 20, 6, 25, 26, 39, 46, 45, 13, 33, 1, 23, 38, 43, 12, 7, 0, 18, 17, 14, 24, 3, 40, 8, 9, 47, 22, 41, 32, 48, 44, 16, 19, 11, 42, 29, 4, 27, 5, 28, 21, 36, 15, 31]"
264,10,10,0.5,0.2,0.0,2469,2092.0,1920,2284,97.87,15.27,0.0062,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[44, 35, 6, 14, 18, 24, 49, 31, 17, 2, 16, 7, 8, 10, 9, 34, 26, 23, 38, 43, 12, 45, 0, 5, 30, 19, 1, 3, 40, 46, 39, 47, 22, 41, 32, 20, 37, 33, 48, 11, 42, 29, 4, 27, 21, 13, 28, 25, 15, 36]"
265,100,50,0.2,0.0,0.0,2273,1944.25,1744,2099,123.05,14.46,0.3054,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[12, 31, 40, 6, 26, 45, 21, 41, 42, 35, 25, 2, 17, 19, 29, 11, 47, 34, 9, 24, 33, 22, 1, 28, 13, 20, 36, 14, 38, 44, 16, 48, 32, 15, 8, 4, 5, 43, 23, 37, 0, 49, 27, 30, 10, 7, 39, 3, 18, 46]"
266,100,100,0.2,0.0,0.0,2273,1944.25,1744,2099,123.05,14.46,0.6067,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[12, 31, 40, 6, 26, 45, 21, 41, 42, 35, 25, 2, 17, 19, 29, 11, 47, 34, 9, 24, 33, 22, 1, 28, 13, 20, 36, 14, 38, 44, 16, 48, 32, 15, 8, 4, 5, 43, 23, 37, 0, 49, 27, 30, 10, 7, 39, 3, 18, 46]"
267,100,200,0.2,0.0,0.0,2273,1944.25,1744,2099,123.05,14.46,1.2463,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[12, 31, 40, 6, 26, 45, 21, 41, 42, 35, 25, 2, 17, 19, 29, 11, 47, 34, 9, 24, 33, 22, 1, 28, 13, 20, 36, 14, 38, 44, 16, 48, 32, 15, 8, 4, 5, 43, 23, 37, 0, 49, 27, 30, 10, 7, 39, 3, 18, 46]"
268,50,50,0.5,0.0,0.0,2273,1950.7,1601,2136,121.24,14.18,0.146,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 23, 35, 42, 31, 3, 20, 46, 18, 38, 49, 29, 15, 32, 16, 22, 13, 27, 37, 36, 12, 19, 39, 8, 40, 6, 34, 44, 4, 9, 14, 11, 2, 21, 24, 25, 47]"
269,50,100,0.5,0.0,0.0,2273,1950.7,1601,2136,121.24,14.18,0.2891,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 23, 35, 42, 31, 3, 20, 46, 18, 38, 49, 29, 15, 32, 16, 22, 13, 27, 37, 36, 12, 19, 39, 8, 40, 6, 34, 44, 4, 9, 14, 11, 2, 21, 24, 25, 47]"
270,50,200,0.5,0.0,0.0,2273,1950.7,1601,2136,121.24,14.18,0.6116,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 23, 35, 42, 31, 3, 20, 46, 18, 38, 49, 29, 15, 32, 16, 22, 13, 27, 37, 36, 12, 19, 39, 8, 40, 6, 34, 44, 4, 9, 14, 11, 2, 21, 24, 25, 47]"
271,10,10,0.5,0.2,0.1,2469,2121.55,1944,2285,84.74,14.07,0.0062,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[44, 35, 6, 18, 5, 24, 33, 8, 17, 2, 16, 43, 31, 10, 39, 34, 26, 23, 38, 7, 14, 45, 0, 48, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 12, 11, 42, 29, 4, 27, 21, 13, 28, 25, 15, 36]"
272,50,10,0.5,0.0,0.0,2273,1957.2,1671,2136,106.65,13.89,0.0306,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 23, 35, 42, 31, 3, 20, 46, 18, 2, 49, 8, 15, 38, 16, 22, 13, 27, 37, 9, 39, 19, 36, 44, 40, 6, 34, 32, 12, 11, 14, 29, 4, 21, 24, 25, 47]"
273,100,10,0.2,0.0,0.0,2273,1967.75,1803,2099,95.89,13.43,0.0634,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[12, 31, 40, 6, 26, 45, 21, 41, 42, 35, 25, 2, 17, 19, 29, 11, 47, 34, 9, 24, 33, 22, 1, 28, 13, 20, 36, 14, 38, 44, 16, 48, 32, 15, 8, 4, 5, 43, 23, 37, 0, 49, 27, 30, 10, 7, 39, 3, 18, 46]"
